date,0
2017-02-01,14
2017-02-02,20
2017-02-03,9
2017-02-05,2
2017-02-06,12
2017-02-07,20
2017-02-08,11
2017-02-09,7
2017-02-10,8
2017-02-13,16
2017-02-14,20
2017-02-15,16
2017-02-16,17
2017-02-17,9
2017-02-19,4
2017-02-21,17
2017-02-22,13
2017-02-23,14
2017-02-24,11
2017-02-26,2
2017-02-27,23
2017-02-28,20
2017-03-01,14
2017-03-02,11
2017-03-03,13
2017-03-04,1
2017-03-06,16
2017-03-07,19
2017-03-08,19
2017-03-09,19
2017-03-10,5
2017-03-11,1
2017-03-13,9
2017-03-14,15
2017-03-15,21
2017-03-16,11
2017-03-17,3
2017-03-20,15
2017-03-21,17
2017-03-22,10
2017-03-23,14
2017-03-24,10
2017-03-27,6
2017-03-28,18
2017-03-29,10
2017-03-30,12
2017-03-31,17
2017-04-03,20
2017-04-04,29
2017-04-05,15
2017-04-06,16
2017-04-07,13
2017-04-09,3
2017-04-10,16
2017-04-11,20
2017-04-12,23
2017-04-13,11
2017-04-14,1
2017-04-15,4
2017-04-16,1
2017-04-17,35
2017-04-18,18
2017-04-19,13
2017-04-20,25
2017-04-21,15
2017-04-24,13
2017-04-25,15
2017-04-26,24
2017-04-27,18
2017-04-28,12
2017-05-01,17
2017-05-02,27
2017-05-03,19
2017-05-04,26
2017-05-05,3
2017-05-08,22
2017-05-09,34
2017-05-10,19
2017-05-11,10
2017-05-12,7
2017-05-14,1
2017-05-15,9
2017-05-16,5
2017-05-17,6
2017-05-18,12
2017-05-19,3
2017-05-22,18
2017-05-23,13
2017-05-24,6
2017-05-25,11
2017-05-26,8
2017-05-30,10
2017-05-31,9
2017-06-01,11
2017-06-02,9
2017-06-05,17
2017-06-06,11
2017-06-07,15
2017-06-08,22
2017-06-09,19
2017-06-10,1
2017-06-12,17
2017-06-13,16
2017-06-14,11
2017-06-15,25
2017-06-16,8
2017-06-19,15
2017-06-20,4
2017-06-21,13
2017-06-22,16
2017-06-23,8
2017-06-24,1
2017-06-26,20
2017-06-27,17
2017-06-28,16
2017-06-29,13
2017-06-30,21
2017-07-02,2
2017-07-03,24
2017-07-05,7
2017-07-06,24
2017-07-07,8
2017-07-10,14
2017-07-11,17
2017-07-12,10
2017-07-13,17
2017-07-14,8
2017-07-16,1
2017-07-17,12
2017-07-18,20
2017-07-19,11
2017-07-20,18
2017-07-21,10
2017-07-24,12
2017-07-25,18
2017-07-26,20
2017-07-27,19
2017-07-28,13
2017-07-29,2
2017-07-31,19
2017-08-01,13
2017-08-02,20
2017-08-03,24
2017-08-04,18
2017-08-07,16
2017-08-08,32
2017-08-09,23
2017-08-10,11
2017-08-11,8
2017-08-14,20
2017-08-15,13
2017-08-16,15
2017-08-17,7
2017-08-18,3
2017-08-21,4
2017-08-22,10
2017-08-23,7
2017-08-24,9
2017-08-25,7
2017-08-26,1
2017-08-27,1
2017-08-28,31
2017-08-29,12
2017-08-30,4
2017-08-31,11
2017-09-01,10
2017-09-04,1
2017-09-05,10
2017-09-06,15
2017-09-07,12
2017-09-08,8
2017-09-11,13
2017-09-12,6
2017-09-13,16
2017-09-14,11
2017-09-15,4
2017-09-18,7
2017-09-19,10
2017-09-20,6
2017-09-21,3
2017-09-22,8
2017-09-24,1
2017-09-25,15
2017-09-26,18
2017-09-27,11
2017-09-28,21
2017-09-29,6
2017-10-02,17
2017-10-03,10
2017-10-04,4
2017-10-05,13
2017-10-06,16
2017-10-09,10
2017-10-10,8
2017-10-11,11
2017-10-12,11
2017-10-13,3
2017-10-16,10
2017-10-17,20
2017-10-18,13
2017-10-19,19
2017-10-20,11
2017-10-21,1
2017-10-22,1
2017-10-23,22
2017-10-24,15
2017-10-25,17
2017-10-26,26
2017-10-27,17
2017-10-29,1
2017-10-30,16
2017-10-31,20
2017-11-01,18
2017-11-02,29
2017-11-03,12
2017-11-04,1
2017-11-06,9
2017-11-07,18
2017-11-08,14
2017-11-09,23
2017-11-10,10
2017-11-12,3
2017-11-13,16
2017-11-14,15
2017-11-15,16
2017-11-16,19
2017-11-17,13
2017-11-19,1
2017-11-20,17
2017-11-21,14
2017-11-22,7
2017-11-24,12
2017-11-27,14
2017-11-28,10
2017-11-29,7
2017-11-30,4
2017-12-01,2
2017-12-02,1
2017-12-04,10
2017-12-05,7
2017-12-06,12
2017-12-07,8
2017-12-08,10
2017-12-11,9
2017-12-12,13
2017-12-13,12
2017-12-14,7
2017-12-15,10
2017-12-18,15
2017-12-19,13
2017-12-20,13
2017-12-21,18
2017-12-22,19
2017-12-23,1
2017-12-26,20
2017-12-27,25
2017-12-28,17
2017-12-29,6
2017-12-30,1
2018-01-01,2
2018-01-02,9
2018-01-03,11
2018-01-04,18
2018-01-05,13
2018-01-08,9
2018-01-09,5
2018-01-10,2
2018-01-11,19
2018-01-12,11
2018-01-13,1
2018-01-15,1
2018-01-16,3
2018-01-17,9
2018-01-18,14
2018-01-19,10
2018-01-22,14
2018-01-23,12
2018-01-24,16
2018-01-25,14
2018-01-26,15
2018-01-29,15
2018-01-30,8
2018-01-31,20
2018-02-01,7
2018-02-02,12
2018-02-04,1
2018-02-05,8
2018-02-06,29
2018-02-07,15
2018-02-08,19
2018-02-09,13
2018-02-12,11
2018-02-13,12
2018-02-14,16
2018-02-15,10
2018-02-16,5
2018-02-20,3
2018-02-21,14
2018-02-22,14
2018-02-23,7
2018-02-25,2
2018-02-26,6
2018-02-27,12
2018-02-28,16
2018-03-01,15
2018-03-02,10
2018-03-05,12
2018-03-06,12
2018-03-07,6
2018-03-08,5
2018-03-09,7
2018-03-12,20
2018-03-13,12
2018-03-14,13
2018-03-15,9
2018-03-16,29
2018-03-19,16
2018-03-20,8
2018-03-21,8
2018-03-22,6
2018-03-23,3
2018-03-26,14
2018-03-27,9
2018-03-28,15
2018-03-29,9
2018-04-02,21
2018-04-03,11
2018-04-04,18
2018-04-05,5
2018-04-06,8
2018-04-08,1
2018-04-09,6
2018-04-10,15
2018-04-11,19
2018-04-12,6
2018-04-13,6
2018-04-16,15
2018-04-17,10
2018-04-18,8
2018-04-19,12
2018-04-20,6
2018-04-23,10
2018-04-24,12
2018-04-25,5
2018-04-26,21
2018-04-27,9
2018-04-29,1
2018-04-30,13
2018-05-01,9
2018-05-02,22
2018-05-03,12
2018-05-04,10
2018-05-07,21
2018-05-08,21
2018-05-09,4
2018-05-10,16
2018-05-11,15
2018-05-14,10
2018-05-15,16
2018-05-16,28
2018-05-17,16
2018-05-18,13
2018-05-21,3
2018-05-22,15
2018-05-23,10
2018-05-24,2
2018-05-25,9
2018-05-26,1
2018-05-29,10
2018-05-30,9
2018-05-31,13
2018-06-01,6
2018-06-02,1
2018-06-03,1
2018-06-04,11
2018-06-05,16
2018-06-06,1
2018-06-07,15
2018-06-08,11
2018-06-11,14
2018-06-12,9
2018-06-13,13
2018-06-14,7
2018-06-15,9
2018-06-18,3
2018-06-19,17
2018-06-20,8
2018-06-21,8
2018-06-22,7
2018-06-25,5
2018-06-26,9
2018-06-27,9
2018-06-28,9
2018-06-29,16
2018-07-01,1
2018-07-02,12
2018-07-03,4
2018-07-04,1
2018-07-05,16
2018-07-06,10
2018-07-07,1
2018-07-09,8
2018-07-10,8
2018-07-11,8
2018-07-12,15
2018-07-13,9
2018-07-16,11
2018-07-17,15
2018-07-18,13
2018-07-19,10
2018-07-20,17
2018-07-22,1
2018-07-23,18
2018-07-24,19
2018-07-25,15
2018-07-26,21
2018-07-27,31
2018-07-30,18
2018-07-31,21
2018-08-01,24
2018-08-02,37
2018-08-03,23
2018-08-06,20
2018-08-07,24
2018-08-08,25
2018-08-09,18
2018-08-10,13
2018-08-13,13
2018-08-14,22
2018-08-15,25
2018-08-16,26
2018-08-17,20
2018-08-20,15
2018-08-21,20
2018-08-22,12
2018-08-23,13
2018-08-24,10
2018-08-27,9
2018-08-28,10
2018-08-29,15
2018-08-30,20
2018-08-31,12
2018-09-04,18
2018-09-05,21
2018-09-06,25
2018-09-07,24
2018-09-10,25
2018-09-11,10
2018-09-12,28
2018-09-13,34
2018-09-14,44
2018-09-16,2
2018-09-17,28
2018-09-18,48
2018-09-19,15
2018-09-20,37
2018-09-21,45
2018-09-23,1
2018-09-24,61
2018-09-25,55
2018-09-26,68
2018-09-27,40
2018-09-28,11
2018-10-01,8
2018-10-02,23
2018-10-03,31
2018-10-04,66
2018-10-05,7
2018-10-07,2
2018-10-08,113
2018-10-09,13
2018-10-10,84
2018-10-11,117
2018-10-12,89
2018-10-13,2
2018-10-15,21
2018-10-16,15
2018-10-17,16
2018-10-18,20
2018-10-19,15
2018-10-22,23
2018-10-23,71
2018-10-24,64
2018-10-25,11
2018-10-26,20
2018-10-29,76
2018-10-30,99
2018-10-31,27
2018-11-01,67
2018-11-02,11
2018-11-03,1
2018-11-05,31
2018-11-06,37
2018-11-07,23
2018-11-08,44
2018-11-09,16
2018-11-11,3
2018-11-12,11
2018-11-13,24
2018-11-14,26
2018-11-15,44
2018-11-16,25
2018-11-19,45
2018-11-20,55
2018-11-21,91
2018-11-22,1
2018-11-23,62
2018-11-26,38
2018-11-27,34
2018-11-28,59
2018-11-29,52
2018-11-30,36
2018-12-03,7
2018-12-04,29
2018-12-05,2
2018-12-06,27
2018-12-07,11
2018-12-10,60
2018-12-11,10
2018-12-12,76
2018-12-13,12
2018-12-14,88
2018-12-17,119
2018-12-18,19
2018-12-19,87
2018-12-20,81
2018-12-21,14
2018-12-23,2
2018-12-24,10
2018-12-26,3
2018-12-27,18
2018-12-28,20
2018-12-29,2
2018-12-30,1
2018-12-31,10
2019-01-02,35
2019-01-03,13
2019-01-04,15
2019-01-06,1
2019-01-07,14
2019-01-08,21
2019-01-09,18
2019-01-10,11
2019-01-11,32
2019-01-12,2
2019-01-14,50
2019-01-15,13
2019-01-16,9
2019-01-17,13
2019-01-18,4
2019-01-22,18
2019-01-23,11
2019-01-24,21
2019-01-25,11
2019-01-28,27
2019-01-29,30
2019-01-30,10
2019-01-31,13
2019-02-01,11
2019-02-02,2
2019-02-03,1
2019-02-04,18
2019-02-05,24
2019-02-06,12
2019-02-07,13
2019-02-08,16
2019-02-10,2
2019-02-11,15
2019-02-12,25
2019-02-13,21
2019-02-14,49
2019-02-15,20
2019-02-18,1
2019-02-19,24
2019-02-20,19
2019-02-21,26
2019-02-22,13
2019-02-24,1
2019-02-25,19
2019-02-26,16
2019-02-27,26
2019-02-28,13
2019-03-01,12
2019-03-04,15
2019-03-05,11
2019-03-06,17
2019-03-07,25
2019-03-08,16
2019-03-09,1
2019-03-11,12
2019-03-12,13
2019-03-13,16
2019-03-14,10
2019-03-15,17
2019-03-18,11
2019-03-19,13
2019-03-20,16
2019-03-21,12
2019-03-22,6
2019-03-25,12
2019-03-26,11
2019-03-27,17
2019-03-28,7
2019-03-29,14
2019-03-30,1
2019-04-01,10
2019-04-02,5
2019-04-03,11
2019-04-04,7
2019-04-05,4
2019-04-07,1
2019-04-08,14
2019-04-09,13
2019-04-10,16
2019-04-11,23
2019-04-12,16
2019-04-14,1
2019-04-15,21
2019-04-16,28
2019-04-17,19
2019-04-18,29
2019-04-19,1
2019-04-20,2
2019-04-21,2
2019-04-22,24
2019-04-23,24
2019-04-24,25
2019-04-25,18
2019-04-26,14
2019-04-27,1
2019-04-28,14
2019-04-29,8
2019-04-30,19
2019-05-01,14
2019-05-02,15
2019-05-03,17
2019-05-06,27
2019-05-07,23
2019-05-08,32
2019-05-09,28
2019-05-10,30
2019-05-13,18
2019-05-14,35
2019-05-15,28
2019-05-16,11
2019-05-17,24
2019-05-18,1
2019-05-20,20
2019-05-21,15
2019-05-22,16
2019-05-23,15
2019-05-24,16
2019-05-26,1
2019-05-28,9
2019-05-29,10
2019-05-30,7
2019-05-31,14
2019-06-03,17
2019-06-04,17
2019-06-05,13
2019-06-06,6
2019-06-07,22
2019-06-10,19
2019-06-11,29
2019-06-12,28
2019-06-13,19
2019-06-14,27
2019-06-17,13
2019-06-18,18
2019-06-19,19
2019-06-20,11
2019-06-21,20
2019-06-24,22
2019-06-25,13
2019-06-26,12
2019-06-27,20
2019-06-28,12
2019-07-01,21
2019-07-02,13
2019-07-03,17
2019-07-05,4
2019-07-08,11
2019-07-09,22
2019-07-10,12
2019-07-11,13
2019-07-12,17
2019-07-15,22
2019-07-16,20
2019-07-17,18
2019-07-18,28
2019-07-19,14
2019-07-22,29
2019-07-23,34
2019-07-24,28
2019-07-25,26
2019-07-26,37
2019-07-29,30
2019-07-30,47
2019-07-31,45
2019-08-01,42
2019-08-02,42
2019-08-05,45
2019-08-06,35
2019-08-07,70
2019-08-08,44
2019-08-09,44
2019-08-12,47
2019-08-13,50
2019-08-14,37
2019-08-15,21
2019-08-16,21
2019-08-17,1
2019-08-18,2
2019-08-19,35
2019-08-20,26
2019-08-21,15
2019-08-22,14
2019-08-23,13
2019-08-24,1
2019-08-26,18
2019-08-27,18
2019-08-28,24
2019-08-29,30
2019-08-30,16
2019-08-31,1
2019-09-03,18
2019-09-04,20
2019-09-05,16
2019-09-06,12
2019-09-09,25
2019-09-10,16
2019-09-11,20
2019-09-12,30
2019-09-13,30
2019-09-15,1
2019-09-16,21
2019-09-17,30
2019-09-18,12
2019-09-19,18
2019-09-20,20
2019-09-21,1
2019-09-22,1
2019-09-23,38
2019-09-24,18
2019-09-25,19
2019-09-26,26
2019-09-27,14
2019-09-29,2
2019-09-30,12
2019-10-01,27
2019-10-02,15
2019-10-03,21
2019-10-04,21
2019-10-05,1
2019-10-07,25
2019-10-08,14
2019-10-09,24
2019-10-10,30
2019-10-11,12
2019-10-12,2
2019-10-14,17
2019-10-15,23
2019-10-16,27
2019-10-17,27
2019-10-18,24
2019-10-21,44
2019-10-22,32
2019-10-23,53
2019-10-24,37
2019-10-25,30
2019-10-28,41
2019-10-29,51
2019-10-30,51
2019-10-31,37
2019-11-01,39
2019-11-04,45
2019-11-05,65
2019-11-06,58
2019-11-07,79
2019-11-08,47
2019-11-10,1
2019-11-11,46
2019-11-12,85
2019-11-13,54
2019-11-14,46
2019-11-15,33
2019-11-18,48
2019-11-19,37
2019-11-20,30
2019-11-21,24
2019-11-22,17
2019-11-25,41
2019-11-26,48
2019-11-27,29
2019-11-29,35
2019-12-01,3
2019-12-02,34
2019-12-03,20
2019-12-04,19
2019-12-05,35
2019-12-06,46
2019-12-07,1
2019-12-09,34
2019-12-10,60
2019-12-11,45
2019-12-12,50
2019-12-13,40
2019-12-15,4
2019-12-16,59
2019-12-17,68
2019-12-18,61
2019-12-19,51
2019-12-20,69
2019-12-21,1
2019-12-23,52
2019-12-24,16
2019-12-26,14
2019-12-27,61
2019-12-28,5
2019-12-29,1
2019-12-30,15
2019-12-31,11
2020-01-01,1
2020-01-02,13
2020-01-03,21
2020-01-05,2
2020-01-06,35
2020-01-07,36
2020-01-08,32
2020-01-09,55
2020-01-10,51
2020-01-11,1
2020-01-13,24
2020-01-14,28
2020-01-15,68
2020-01-16,71
2020-01-17,78
2020-01-18,1
2020-01-19,2
2020-01-20,1
2020-01-21,125
2020-01-22,150
2020-01-23,63
2020-01-24,112
2020-01-25,1
2020-01-27,95
2020-01-28,86
2020-01-29,83
2020-01-30,86
2020-01-31,96
2020-02-03,77
2020-02-04,85
2020-02-05,75
2020-02-06,115
2020-02-07,38
2020-02-08,1
2020-02-10,113
2020-02-11,133
2020-02-12,131
2020-02-13,82
2020-02-14,54
2020-02-16,1
2020-02-17,2
2020-02-18,118
2020-02-19,130
2020-02-20,130
2020-02-21,114
2020-02-23,4
2020-02-24,69
2020-02-25,121
2020-02-26,104
2020-02-27,275
2020-02-28,381
2020-02-29,3
2020-03-01,1
2020-03-02,70
2020-03-03,115
2020-03-04,94
2020-03-05,138
2020-03-06,281
2020-03-08,1
2020-03-09,118
2020-03-10,151
2020-03-11,282
2020-03-12,973
2020-03-13,143
2020-03-14,1
2020-03-15,3
2020-03-16,158
2020-03-17,116
2020-03-18,131
2020-03-19,629
2020-03-20,118
2020-03-21,1
2020-03-22,3
2020-03-23,375
2020-03-24,160
2020-03-25,112
2020-03-26,116
2020-03-27,141
2020-03-28,2
2020-03-29,4
2020-03-30,109
2020-03-31,134
2020-04-01,104
2020-04-02,127
2020-04-03,102
2020-04-05,1
2020-04-06,142
2020-04-07,155
2020-04-08,158
2020-04-09,164
2020-04-11,1
2020-04-12,2
2020-04-13,184
2020-04-14,155
2020-04-15,186
2020-04-16,199
2020-04-17,194
2020-04-18,2
2020-04-19,9
2020-04-20,180
2020-04-21,233
2020-04-22,245
2020-04-23,265
2020-04-24,246
2020-04-25,3
2020-04-26,22
2020-04-27,283
2020-04-28,317
2020-04-29,449
2020-04-30,488
2020-05-01,385
2020-05-02,18
2020-05-03,54
2020-05-04,347
2020-05-05,478
2020-05-06,531
2020-05-07,749
2020-05-08,508
2020-05-09,3
2020-05-10,29
2020-05-11,485
2020-05-12,387
2020-05-13,549
2020-05-14,536
2020-05-15,322
2020-05-16,21
2020-05-17,19
2020-05-18,547
2020-05-19,332
2020-05-20,461
2020-05-21,333
2020-05-22,286
2020-05-23,11
2020-05-24,11
2020-05-25,7
2020-05-26,628
2020-05-27,492
2020-05-28,465
2020-05-29,309
2020-05-30,14
2020-05-31,16
2020-06-01,484
2020-06-02,361
2020-06-03,720
2020-06-04,538
2020-06-05,932
2020-06-06,11
2020-06-07,25
2020-06-08,765
2020-06-09,804
2020-06-10,806
2020-06-11,544
